               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  66,            0.044512,            0.053201,            0.013683,             0.64919,             0.63569,             0.65196,             0.37628,            0.041821,            0.056665,            0.011939,           0.0027132,           0.0027132,           0.0027132
                  67,             0.04429,            0.053763,            0.013698,             0.71387,             0.58796,             0.65636,             0.38043,            0.041652,            0.056383,            0.011698,            0.002699,            0.002699,            0.002699
                  68,            0.044649,             0.05337,            0.013756,              0.6573,             0.62682,              0.6732,             0.39261,            0.041971,            0.056216,            0.012431,           0.0026847,           0.0026847,           0.0026847
                  69,            0.044048,            0.053568,            0.013264,             0.66034,             0.61545,             0.65532,             0.38659,            0.041375,            0.057407,            0.012531,           0.0026703,           0.0026703,           0.0026703
                  70,            0.044197,            0.053675,            0.013542,             0.63594,             0.67134,             0.68565,              0.4054,            0.041374,            0.055955,            0.011859,           0.0026557,           0.0026557,           0.0026557
                  71,            0.044325,            0.053695,            0.013162,             0.70722,             0.56379,             0.65688,             0.37738,            0.041679,               0.057,            0.012669,           0.0026409,           0.0026409,           0.0026409
                  72,            0.043873,            0.054001,            0.013533,             0.59111,             0.59248,             0.62303,             0.35109,            0.041806,            0.056421,            0.012935,            0.002626,            0.002626,            0.002626
                  73,            0.044332,             0.05426,            0.013171,             0.62425,             0.61807,             0.64965,             0.37535,            0.041265,            0.055674,             0.01179,            0.002611,            0.002611,            0.002611
                  74,            0.043651,            0.052461,            0.012958,             0.68937,             0.63156,              0.6856,             0.39706,             0.04144,            0.056809,             0.01193,           0.0025958,           0.0025958,           0.0025958
                  75,            0.043807,            0.053581,            0.012885,             0.70155,             0.59936,             0.67279,             0.39686,            0.041324,            0.056117,            0.012044,           0.0025805,           0.0025805,           0.0025805
                  76,            0.043763,            0.053105,            0.012979,             0.66507,             0.62868,             0.66376,             0.39558,            0.041344,            0.056707,            0.012264,            0.002565,            0.002565,            0.002565
                  77,            0.043763,            0.053183,             0.01278,             0.67074,             0.64776,              0.6897,             0.41379,            0.041054,             0.05686,            0.011746,           0.0025494,           0.0025494,           0.0025494
                  78,            0.043714,            0.052924,            0.013314,             0.61168,             0.62419,             0.66069,             0.38461,            0.041603,            0.058684,            0.012326,           0.0025337,           0.0025337,           0.0025337
                  79,            0.043858,            0.053329,            0.013099,             0.66229,             0.59259,             0.64436,             0.37893,            0.041702,            0.056966,            0.012806,           0.0025178,           0.0025178,           0.0025178
                  80,            0.043408,            0.053111,            0.012736,             0.56545,             0.62833,             0.63147,             0.35737,            0.041695,            0.056398,            0.012591,           0.0025018,           0.0025018,           0.0025018
                  81,            0.043868,            0.053601,            0.012723,             0.62768,             0.62734,             0.66574,             0.39374,            0.041307,             0.05706,            0.011764,           0.0024857,           0.0024857,           0.0024857
                  82,            0.043689,            0.052937,            0.012974,             0.66765,             0.64051,             0.66716,              0.3893,            0.041814,            0.056502,            0.011671,           0.0024695,           0.0024695,           0.0024695
                  83,            0.043589,            0.053009,            0.012298,             0.66883,             0.61901,             0.68247,             0.40721,            0.040859,            0.055795,            0.012002,           0.0024531,           0.0024531,           0.0024531
                  84,              0.0436,            0.052869,            0.012931,             0.75848,             0.55334,             0.64713,             0.37981,            0.041076,            0.057024,            0.012153,           0.0024367,           0.0024367,           0.0024367
                  85,             0.04327,            0.052723,            0.012402,             0.70844,             0.56879,             0.65133,             0.38566,            0.041684,            0.056799,            0.013128,           0.0024201,           0.0024201,           0.0024201
                  86,            0.043052,            0.051679,            0.012275,              0.7167,              0.5565,              0.6439,             0.37113,            0.041507,            0.057229,            0.012502,           0.0024034,           0.0024034,           0.0024034
                  87,            0.043167,            0.052737,            0.012539,             0.69822,             0.62357,             0.66408,             0.38896,            0.041557,            0.057986,            0.011848,           0.0023866,           0.0023866,           0.0023866
                  88,            0.043005,            0.052507,            0.012373,             0.60329,             0.66302,             0.66517,              0.3834,             0.04102,             0.05701,            0.011393,           0.0023697,           0.0023697,           0.0023697
