               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 160,            0.016808,            0.026388,           0.0021547,             0.75366,             0.66814,             0.70497,              0.4366,            0.025401,            0.045689,           0.0099974,           0.0021295,           0.0021295,           0.0021295
                 161,            0.016612,            0.026526,           0.0022175,             0.75572,             0.67038,             0.70826,             0.43793,            0.025353,            0.046293,            0.010154,             0.00208,             0.00208,             0.00208
                 162,             0.01618,            0.025873,           0.0021874,             0.75165,             0.67236,              0.7083,             0.43748,            0.025265,            0.046396,            0.010051,           0.0020305,           0.0020305,           0.0020305
                 163,             0.01629,            0.025638,           0.0021725,             0.74057,             0.67542,             0.70353,              0.4328,            0.025339,            0.046812,            0.010007,            0.001981,            0.001981,            0.001981
                 164,            0.015813,            0.026045,           0.0019853,             0.75987,             0.68026,             0.70829,             0.43563,            0.025295,             0.04624,            0.010068,           0.0019315,           0.0019315,           0.0019315
                 165,            0.015876,            0.025885,           0.0021953,             0.75454,             0.67384,             0.70754,             0.43688,             0.02534,            0.046647,            0.010043,            0.001882,            0.001882,            0.001882
                 166,            0.016444,            0.026298,           0.0022746,             0.75834,              0.6582,              0.7013,             0.43332,            0.025486,            0.045985,            0.010607,           0.0018325,           0.0018325,           0.0018325
                 167,            0.016133,            0.026116,            0.002085,             0.74856,             0.67262,              0.7053,             0.43755,            0.025336,            0.045961,            0.010576,            0.001783,            0.001783,            0.001783
                 168,            0.015964,            0.026105,           0.0026144,             0.73286,             0.68443,             0.70904,             0.44019,             0.02535,            0.045942,            0.009874,           0.0017335,           0.0017335,           0.0017335
                 169,             0.01585,            0.025609,           0.0022669,             0.73451,             0.68473,             0.70637,             0.43426,            0.025404,            0.046191,            0.009929,            0.001684,            0.001684,            0.001684
                 170,            0.016149,            0.026554,           0.0020927,             0.72351,              0.6853,             0.70479,             0.43337,            0.025515,            0.046783,           0.0099635,           0.0016345,           0.0016345,           0.0016345
                 171,            0.016033,            0.025731,           0.0019576,             0.73638,             0.67489,             0.70663,             0.43668,            0.025432,            0.046757,            0.009872,            0.001585,            0.001585,            0.001585
                 172,            0.015716,            0.026182,           0.0024783,             0.72578,             0.68986,             0.71208,             0.43996,             0.02523,            0.046526,            0.009777,           0.0015355,           0.0015355,           0.0015355
                 173,            0.015809,            0.026677,           0.0022665,             0.69264,             0.71186,             0.70618,             0.43689,            0.025561,            0.046304,            0.010169,            0.001486,            0.001486,            0.001486
                 174,            0.015532,            0.025909,           0.0021447,             0.72973,             0.68165,             0.70882,             0.43586,            0.025478,            0.046915,            0.010199,           0.0014365,           0.0014365,           0.0014365
                 175,             0.01551,            0.025744,            0.001998,             0.74121,             0.67513,             0.70517,             0.43532,            0.025381,            0.046923,            0.010281,            0.001387,            0.001387,            0.001387
                 176,            0.015178,            0.025955,           0.0019931,             0.73084,             0.68571,             0.70877,             0.43765,            0.025272,            0.047068,            0.010284,           0.0013375,           0.0013375,           0.0013375
                 177,            0.015269,            0.025287,           0.0019374,              0.7556,              0.6654,             0.70482,             0.43643,            0.025145,            0.047041,            0.010327,            0.001288,            0.001288,            0.001288
                 178,            0.015254,            0.025233,            0.002135,             0.72046,             0.69665,             0.70706,             0.43581,            0.025282,              0.0471,             0.01029,           0.0012385,           0.0012385,           0.0012385
                 179,            0.014922,            0.025691,           0.0020126,              0.7377,             0.67864,             0.70654,              0.4365,            0.025283,            0.047392,            0.010238,            0.001189,            0.001189,            0.001189
                 180,            0.015024,            0.025304,           0.0020576,             0.72647,             0.68388,             0.70223,             0.43572,              0.0255,            0.047564,            0.010423,           0.0011395,           0.0011395,           0.0011395
                 181,            0.015024,            0.025825,           0.0019036,             0.74031,             0.67146,             0.70268,             0.43492,            0.025459,             0.04758,            0.010456,             0.00109,             0.00109,             0.00109
                 182,            0.014946,            0.024921,            0.002022,             0.72895,             0.68417,              0.7068,             0.43676,            0.025413,            0.047744,            0.010309,           0.0010405,           0.0010405,           0.0010405
                 183,             0.01498,            0.025647,           0.0020385,             0.75797,             0.66777,             0.70659,             0.43788,              0.0255,            0.047471,             0.01031,            0.000991,            0.000991,            0.000991
                 184,            0.014966,            0.024906,           0.0019197,               0.729,             0.69095,             0.70272,             0.43592,            0.025507,             0.04786,            0.010491,           0.0009415,           0.0009415,           0.0009415
                 185,            0.014863,            0.025237,           0.0019783,             0.73179,             0.67927,             0.70291,             0.43443,             0.02549,             0.04772,            0.010431,            0.000892,            0.000892,            0.000892
                 186,            0.014871,            0.025607,             0.00206,             0.74155,             0.67554,             0.70348,             0.43338,            0.025722,            0.047857,            0.010741,           0.0008425,           0.0008425,           0.0008425
                 187,             0.01436,            0.025227,           0.0021483,              0.7712,             0.65452,             0.70312,             0.43395,            0.025636,            0.048114,            0.010775,            0.000793,            0.000793,            0.000793
                 188,            0.014616,            0.024641,           0.0019256,             0.76384,              0.6551,             0.70076,             0.43272,            0.025682,            0.048234,             0.01073,           0.0007435,           0.0007435,           0.0007435
                 189,            0.014421,            0.024647,           0.0021524,             0.72081,             0.68305,             0.70116,             0.43352,            0.025683,            0.048281,            0.010754,            0.000694,            0.000694,            0.000694
                 190,            0.014308,            0.024814,           0.0017948,             0.72843,             0.67641,             0.69916,             0.43298,            0.025659,            0.048289,            0.010731,           0.0006445,           0.0006445,           0.0006445
                 191,            0.014222,            0.024219,           0.0020104,             0.75164,             0.65676,             0.70056,             0.43421,             0.02551,            0.048607,            0.010686,            0.000595,            0.000595,            0.000595
                 192,            0.014098,            0.024212,           0.0017256,             0.72915,             0.67896,             0.69992,             0.43322,            0.025504,            0.048698,             0.01079,           0.0005455,           0.0005455,           0.0005455
                 193,            0.014029,            0.024135,           0.0021909,             0.73099,             0.68622,             0.70035,             0.43328,            0.025347,            0.048971,            0.010706,            0.000496,            0.000496,            0.000496
                 194,             0.01385,            0.024246,           0.0019091,             0.72587,             0.68386,             0.70102,             0.43384,            0.025465,            0.048921,            0.010625,           0.0004465,           0.0004465,           0.0004465
                 195,            0.013844,              0.0243,           0.0018287,             0.72742,              0.6811,             0.70141,             0.43313,            0.025468,            0.048911,            0.010573,            0.000397,            0.000397,            0.000397
                 196,            0.013774,            0.024602,           0.0017419,             0.73929,             0.67095,             0.70332,             0.43531,            0.025497,            0.048832,            0.010598,           0.0003475,           0.0003475,           0.0003475
                 197,            0.013692,            0.024241,           0.0018692,             0.73692,             0.67321,             0.70243,             0.43512,            0.025463,            0.048953,            0.010662,            0.000298,            0.000298,            0.000298
                 198,            0.013751,            0.024047,           0.0018219,              0.7387,             0.67037,             0.70287,             0.43485,            0.025509,            0.048985,            0.010699,           0.0002485,           0.0002485,           0.0002485
                 199,            0.013276,             0.02377,           0.0016601,             0.73904,               0.672,              0.7023,              0.4343,            0.025501,            0.049088,            0.010762,            0.000199,            0.000199,            0.000199
