               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  18,            0.036378,            0.048046,            0.018605,              0.6231,             0.52947,             0.53371,             0.29414,            0.034799,            0.038589,            0.017042,            0.008878,            0.008878,            0.008878
                  19,            0.035926,            0.048229,            0.018663,             0.64693,             0.52895,             0.53345,             0.29215,            0.033981,            0.038712,            0.017126,            0.008812,            0.008812,            0.008812
                  20,            0.036143,            0.048676,            0.019406,             0.64693,             0.53525,             0.54145,             0.29257,            0.033632,            0.038622,            0.017052,            0.008746,            0.008746,            0.008746
                  21,            0.035577,            0.048404,            0.018377,             0.68265,             0.54211,             0.56789,             0.31211,            0.032142,            0.038505,            0.015966,             0.00868,             0.00868,             0.00868
                  22,            0.035938,            0.047816,            0.016258,             0.66392,             0.53046,             0.55916,             0.30913,            0.032179,              0.0382,            0.017839,            0.008614,            0.008614,            0.008614
                  23,            0.035251,            0.048254,            0.017027,             0.68762,             0.53005,             0.56713,             0.31546,            0.032738,            0.037985,            0.015156,            0.008548,            0.008548,            0.008548
                  24,            0.034768,            0.046745,            0.016817,             0.68629,             0.50506,             0.54455,             0.29645,            0.033391,            0.040563,            0.016765,            0.008482,            0.008482,            0.008482
                  25,            0.034554,            0.047558,            0.015506,             0.70009,             0.55775,             0.58906,             0.33059,             0.03282,            0.037899,             0.01492,            0.008416,            0.008416,            0.008416
                  26,            0.033752,            0.047187,            0.015085,             0.70033,             0.56197,             0.59464,             0.33306,            0.030952,            0.037615,            0.014009,             0.00835,             0.00835,             0.00835
                  27,            0.034105,            0.047135,            0.016082,             0.71361,             0.54932,             0.59191,             0.31979,            0.032105,            0.037893,            0.014677,            0.008284,            0.008284,            0.008284
                  28,            0.034743,            0.045838,            0.016043,             0.69972,              0.5485,             0.58227,             0.32386,            0.032961,            0.037652,            0.014127,            0.008218,            0.008218,            0.008218
                  29,            0.033576,            0.046167,            0.014316,             0.72305,             0.56848,             0.60327,             0.34248,            0.031231,             0.03711,            0.013491,            0.008152,            0.008152,            0.008152
                  30,            0.033949,             0.04617,            0.014245,             0.67703,             0.58865,             0.60852,              0.3465,             0.03155,             0.03711,            0.013704,            0.008086,            0.008086,            0.008086
                  31,             0.03315,            0.045124,            0.014074,             0.71388,             0.56709,             0.60181,             0.34061,             0.03212,            0.037857,            0.013742,             0.00802,             0.00802,             0.00802
                  32,            0.032982,            0.046105,            0.013613,             0.71733,             0.58795,             0.62565,             0.35133,            0.030198,            0.036953,            0.013328,            0.007954,            0.007954,            0.007954
                  33,            0.033128,            0.045083,             0.01442,             0.73599,             0.58802,             0.63122,             0.36306,            0.030631,            0.037444,            0.012737,            0.007888,            0.007888,            0.007888
                  34,            0.032503,            0.045488,            0.014139,             0.72978,              0.5787,             0.62695,             0.35978,            0.030666,            0.036895,            0.013321,            0.007822,            0.007822,            0.007822
                  35,             0.03316,            0.045423,            0.014548,             0.72733,             0.57322,             0.62597,             0.36026,            0.030895,            0.037285,            0.014434,            0.007756,            0.007756,            0.007756
                  36,            0.032736,            0.045578,            0.012979,             0.74729,             0.58453,             0.64119,             0.36727,            0.030969,            0.037003,            0.012629,             0.00769,             0.00769,             0.00769
                  37,            0.033375,            0.045401,            0.013562,             0.73415,             0.58822,             0.64654,             0.36415,            0.031575,            0.037136,            0.012789,            0.007624,            0.007624,            0.007624
                  38,            0.033052,             0.04541,            0.012736,             0.71989,              0.5869,             0.63238,             0.35626,             0.03728,            0.037128,             0.01264,            0.007558,            0.007558,            0.007558
                  39,            0.033408,            0.044653,            0.012706,             0.67426,             0.64662,             0.66364,             0.38275,             0.03082,             0.03694,            0.012314,            0.007492,            0.007492,            0.007492
                  40,            0.032321,            0.046032,            0.012466,             0.74439,             0.60686,             0.66302,             0.38439,            0.029508,            0.036775,            0.012441,            0.007426,            0.007426,            0.007426
                  41,            0.031746,            0.044648,            0.012488,             0.69194,             0.60356,             0.64811,             0.37646,             0.03096,            0.037064,            0.012624,             0.00736,             0.00736,             0.00736
                  42,             0.03178,             0.04515,            0.012158,             0.63448,             0.63893,             0.64887,             0.37319,            0.029746,            0.037458,            0.012673,            0.007294,            0.007294,            0.007294
                  43,            0.031508,            0.044948,            0.012498,             0.68972,             0.64668,             0.67078,             0.38732,            0.029232,             0.03713,            0.011613,            0.007228,            0.007228,            0.007228
                  44,            0.031978,            0.045739,            0.011698,             0.67068,             0.64621,             0.66503,             0.38585,            0.029887,            0.036871,            0.012397,            0.007162,            0.007162,            0.007162
                  45,            0.031079,            0.044322,            0.011148,             0.68076,             0.66226,             0.67261,              0.3906,            0.029835,            0.036557,            0.012056,            0.007096,            0.007096,            0.007096
                  46,            0.031958,            0.044272,             0.01167,             0.68417,             0.63835,              0.6727,             0.37907,            0.031804,            0.036659,            0.012785,             0.00703,             0.00703,             0.00703
                  47,            0.031561,             0.04442,             0.01191,             0.67244,             0.62934,             0.66249,             0.38263,             0.02962,            0.037335,            0.012803,            0.006964,            0.006964,            0.006964
                  48,            0.030956,             0.04426,            0.011553,             0.68697,             0.62363,             0.67124,              0.3859,            0.029443,            0.036646,            0.011859,            0.006898,            0.006898,            0.006898
                  49,            0.031419,            0.045037,            0.011599,             0.70515,             0.62896,              0.6757,              0.3895,            0.029623,               0.037,            0.011845,            0.006832,            0.006832,            0.006832
                  50,            0.031696,            0.044676,             0.01087,             0.66748,             0.66148,             0.68076,             0.39363,            0.030081,            0.036876,            0.011872,            0.006766,            0.006766,            0.006766
                  51,            0.031311,            0.044759,            0.010861,             0.67321,             0.66558,             0.67955,             0.38836,            0.029206,            0.036892,              0.0119,              0.0067,              0.0067,              0.0067
                  52,            0.030959,            0.045254,            0.010975,             0.68835,             0.64559,             0.67689,             0.38967,             0.02964,            0.036965,            0.011993,            0.006634,            0.006634,            0.006634
                  53,            0.031375,            0.044627,            0.011552,             0.66006,              0.6614,             0.67177,             0.38706,            0.029737,             0.03677,            0.011291,            0.006568,            0.006568,            0.006568
                  54,            0.030769,            0.045498,             0.01206,             0.70172,             0.63346,             0.66918,               0.384,            0.030062,            0.037114,            0.011753,            0.006502,            0.006502,            0.006502
                  55,            0.031429,            0.045613,            0.011183,             0.65378,             0.63339,             0.66594,             0.38724,            0.030299,            0.037238,            0.011619,            0.006436,            0.006436,            0.006436
                  56,            0.031191,            0.044695,            0.011573,             0.67806,             0.63284,             0.66691,             0.38995,              0.0296,            0.037046,            0.011616,             0.00637,             0.00637,             0.00637
                  57,            0.030346,            0.045231,            0.010771,             0.71819,             0.63717,             0.69012,             0.40226,            0.028594,            0.036576,            0.011089,            0.006304,            0.006304,            0.006304
                  58,            0.030363,            0.043824,            0.010245,             0.69897,             0.63612,             0.67866,              0.3996,            0.029576,            0.036312,            0.011513,            0.006238,            0.006238,            0.006238
                  59,            0.030145,            0.044518,            0.010531,             0.70161,             0.63098,             0.68274,             0.40296,            0.028464,             0.03639,            0.011301,            0.006172,            0.006172,            0.006172
                  60,            0.030504,            0.044369,            0.011181,             0.68443,             0.64112,              0.6759,             0.39893,            0.029986,            0.036625,            0.012152,            0.006106,            0.006106,            0.006106
                  61,            0.029743,            0.044262,           0.0097688,             0.68612,             0.64117,             0.68493,             0.39835,            0.029217,            0.036554,            0.010646,             0.00604,             0.00604,             0.00604
                  62,            0.030111,            0.043501,            0.009533,             0.67639,             0.67196,             0.69926,             0.40705,            0.029205,            0.036427,            0.010253,            0.005974,            0.005974,            0.005974
                  63,            0.030034,            0.043558,           0.0094797,             0.68599,             0.65277,             0.68692,             0.40372,            0.028676,            0.036303,            0.010844,            0.005908,            0.005908,            0.005908
                  64,            0.029965,            0.043913,            0.010479,             0.65408,             0.66837,             0.67385,             0.39115,            0.029822,            0.036888,            0.011463,            0.005842,            0.005842,            0.005842
                  65,            0.029004,            0.042588,            0.009491,             0.69677,             0.64576,             0.68228,             0.39972,            0.028936,            0.036909,            0.010581,            0.005776,            0.005776,            0.005776
                  66,             0.03009,            0.044207,           0.0096724,             0.65071,             0.63806,              0.6603,             0.38365,            0.029436,            0.037455,            0.012498,             0.00571,             0.00571,             0.00571
                  67,            0.029786,            0.044488,             0.01065,             0.69491,             0.63535,             0.68182,             0.39522,            0.029048,            0.036888,            0.011881,            0.005644,            0.005644,            0.005644
                  68,            0.029623,            0.044964,            0.010932,             0.70386,             0.62996,             0.66834,             0.38742,            0.028771,            0.036894,            0.012536,            0.005578,            0.005578,            0.005578
                  69,            0.029546,            0.044479,           0.0094017,             0.69186,             0.64066,             0.69438,             0.40736,            0.028991,            0.036515,            0.010506,            0.005512,            0.005512,            0.005512
                  70,            0.029835,            0.043989,            0.010301,             0.70651,             0.64054,             0.69885,             0.40817,            0.028959,            0.036745,            0.010705,            0.005446,            0.005446,            0.005446
                  71,            0.029291,            0.044052,           0.0091777,             0.70974,             0.65302,             0.70736,             0.41401,            0.028963,            0.036286,             0.01077,             0.00538,             0.00538,             0.00538
                  72,            0.029772,            0.043782,            0.010667,             0.74519,             0.61888,             0.68996,             0.39936,            0.028703,             0.03684,             0.01115,            0.005314,            0.005314,            0.005314
                  73,            0.029578,            0.044017,           0.0096296,             0.69445,             0.65202,             0.69269,             0.40498,            0.028635,            0.036491,            0.010646,            0.005248,            0.005248,            0.005248
                  74,            0.029016,            0.043177,           0.0092389,             0.65975,              0.6823,             0.69441,             0.41314,            0.028086,             0.03626,            0.010312,            0.005182,            0.005182,            0.005182
                  75,            0.028276,            0.043547,           0.0086411,             0.68452,             0.66252,              0.6917,             0.40853,            0.027911,            0.036457,             0.01035,            0.005116,            0.005116,            0.005116
                  76,            0.028147,            0.043911,            0.008381,             0.71305,             0.65925,             0.70725,             0.41799,            0.027204,            0.036181,           0.0099885,             0.00505,             0.00505,             0.00505
                  77,            0.028887,            0.043678,           0.0085878,              0.6791,              0.6713,             0.68807,             0.40615,            0.028024,            0.036476,             0.01081,            0.004984,            0.004984,            0.004984
                  78,            0.028625,             0.04374,           0.0088074,             0.71201,             0.67594,             0.70138,             0.41047,            0.028048,            0.036121,            0.010713,            0.004918,            0.004918,            0.004918
                  79,            0.028435,            0.042674,           0.0081569,             0.74962,             0.64281,              0.7069,             0.41764,            0.027391,            0.036097,            0.010464,            0.004852,            0.004852,            0.004852
                  80,            0.028583,            0.043072,           0.0080916,             0.73605,             0.66367,             0.70767,             0.41474,            0.027953,            0.036275,           0.0096452,            0.004786,            0.004786,            0.004786
                  81,            0.029086,            0.042824,             0.00833,             0.71566,             0.66075,             0.70271,             0.41286,            0.028242,            0.036504,            0.010422,             0.00472,             0.00472,             0.00472
                  82,            0.028617,            0.042701,           0.0084156,             0.69879,             0.66171,              0.7012,             0.41511,            0.028049,            0.036688,            0.010967,            0.004654,            0.004654,            0.004654
                  83,             0.02796,             0.04241,           0.0087387,              0.7158,             0.65377,             0.69962,              0.4121,            0.027918,            0.036632,            0.010307,            0.004588,            0.004588,            0.004588
                  84,             0.02776,            0.042194,           0.0081845,             0.70015,             0.65711,             0.69772,             0.41204,            0.027986,            0.036302,            0.010717,            0.004522,            0.004522,            0.004522
                  85,            0.027505,            0.043082,           0.0088109,             0.72088,              0.6511,             0.69731,             0.41057,            0.027955,            0.036664,            0.010073,            0.004456,            0.004456,            0.004456
                  86,            0.027743,            0.042786,           0.0083634,             0.71827,             0.66463,             0.71082,             0.41874,             0.02787,            0.036016,            0.010101,             0.00439,             0.00439,             0.00439
                  87,            0.026936,            0.042443,           0.0070936,             0.71346,             0.65929,             0.70613,             0.41923,            0.027252,            0.035974,            0.011128,            0.004324,            0.004324,            0.004324
                  88,            0.027771,            0.042687,           0.0073744,             0.72683,              0.6483,             0.70703,             0.41939,            0.027592,            0.036125,           0.0094856,            0.004258,            0.004258,            0.004258
                  89,            0.026917,            0.041678,            0.007791,             0.70919,             0.67234,             0.70518,             0.42281,            0.027585,            0.036221,            0.010717,            0.004192,            0.004192,            0.004192
                  90,            0.028151,            0.041729,           0.0080943,             0.71148,              0.6728,              0.7142,             0.42136,            0.027454,            0.036204,           0.0096781,            0.004126,            0.004126,            0.004126
                  91,            0.028009,            0.041651,           0.0072588,             0.72099,             0.67656,             0.71586,             0.42501,            0.027531,            0.036041,           0.0097559,             0.00406,             0.00406,             0.00406
                  92,             0.02743,            0.042055,           0.0071948,             0.69188,             0.67215,             0.70889,             0.41894,            0.027043,            0.036358,            0.009892,            0.003994,            0.003994,            0.003994
                  93,             0.02755,             0.04259,            0.007379,             0.73483,             0.66377,             0.71425,             0.42378,            0.027487,            0.036284,            0.009664,            0.003928,            0.003928,            0.003928
                  94,            0.026689,            0.041668,           0.0074978,             0.68327,              0.6853,             0.70649,             0.41875,             0.02763,            0.036402,            0.010126,            0.003862,            0.003862,            0.003862
                  95,            0.027188,            0.041193,           0.0068972,             0.71671,             0.66101,             0.71255,             0.42386,            0.027227,            0.036055,           0.0097227,            0.003796,            0.003796,            0.003796
                  96,            0.027128,            0.041054,           0.0071147,             0.73298,             0.64997,             0.70889,             0.41775,            0.027153,            0.036279,             0.00996,             0.00373,             0.00373,             0.00373
                  97,            0.026941,            0.041755,            0.007474,             0.68452,             0.69299,             0.71525,             0.42418,            0.027067,            0.036077,           0.0097719,            0.003664,            0.003664,            0.003664
                  98,            0.026542,             0.04144,           0.0068574,             0.68927,             0.69281,             0.70566,             0.42137,            0.027325,            0.036152,           0.0097093,            0.003598,            0.003598,            0.003598
                  99,            0.026703,             0.04137,            0.007172,             0.71565,              0.6716,             0.71351,             0.42072,            0.027474,            0.036135,            0.010098,            0.003532,            0.003532,            0.003532
                 100,            0.026202,            0.041536,           0.0073622,             0.71294,             0.64601,             0.70121,             0.41392,            0.027197,            0.036469,            0.010189,            0.003466,            0.003466,            0.003466
                 101,            0.026497,            0.041299,           0.0072016,             0.69674,             0.66379,              0.6995,             0.41729,            0.027161,            0.036458,            0.011345,              0.0034,              0.0034,              0.0034
                 102,            0.026586,            0.041821,           0.0076546,             0.72837,             0.66116,             0.71024,             0.42037,            0.027174,            0.036066,            0.010123,            0.003334,            0.003334,            0.003334
                 103,             0.02623,             0.04155,           0.0067715,              0.7103,             0.65899,             0.71238,             0.42569,            0.026984,            0.036184,            0.010082,            0.003268,            0.003268,            0.003268
                 104,            0.026018,             0.04163,           0.0063556,             0.71948,             0.66331,             0.70789,             0.42316,            0.026593,            0.036097,            0.010346,            0.003202,            0.003202,            0.003202
                 105,            0.026613,            0.041795,           0.0069315,              0.7192,             0.66917,             0.71559,             0.42528,            0.026779,            0.035977,           0.0099109,            0.003136,            0.003136,            0.003136
                 106,            0.025898,            0.041366,           0.0073486,             0.70684,             0.68375,             0.72069,             0.43009,            0.027143,             0.03604,           0.0099009,             0.00307,             0.00307,             0.00307
                 107,             0.02642,            0.040325,           0.0072223,             0.74143,             0.64685,             0.71093,             0.42377,            0.027405,            0.036126,            0.010397,            0.003004,            0.003004,            0.003004
                 108,            0.025945,             0.04117,           0.0069275,             0.71398,             0.67125,              0.7143,             0.42568,            0.026992,            0.036105,            0.009711,            0.002938,            0.002938,            0.002938
                 109,            0.025901,            0.041566,           0.0064375,             0.72089,             0.65795,             0.70651,             0.42415,            0.027194,            0.036324,            0.010166,            0.002872,            0.002872,            0.002872
                 110,             0.02538,            0.040296,           0.0061347,             0.73938,             0.65712,             0.71121,             0.42805,            0.027152,            0.036273,             0.01005,            0.002806,            0.002806,            0.002806
                 111,            0.025831,            0.040271,           0.0066535,             0.70507,             0.66983,             0.71382,             0.42822,            0.026982,            0.036409,           0.0098292,             0.00274,             0.00274,             0.00274
                 112,            0.025306,            0.040835,           0.0065939,             0.71845,             0.65499,             0.71179,             0.42812,            0.026948,            0.036149,            0.010242,            0.002674,            0.002674,            0.002674
                 113,            0.026183,            0.042223,           0.0096622,             0.70495,             0.65971,              0.6983,             0.41591,            0.027226,            0.036458,            0.011391,            0.002608,            0.002608,            0.002608
                 114,            0.025879,            0.041628,           0.0073568,             0.74492,             0.63963,             0.71214,             0.42224,            0.026883,            0.036397,            0.011273,            0.002542,            0.002542,            0.002542
                 115,            0.025703,            0.041699,           0.0065041,             0.73515,              0.6608,             0.72042,             0.42876,            0.026905,            0.036003,            0.010294,            0.002476,            0.002476,            0.002476
                 116,            0.025469,             0.04197,           0.0063829,             0.69737,             0.68374,             0.71899,             0.42931,            0.026595,            0.035949,           0.0097408,             0.00241,             0.00241,             0.00241
                 117,            0.025227,            0.039903,           0.0062422,             0.70508,             0.67884,              0.7157,              0.4255,            0.026347,            0.036315,            0.010006,            0.002344,            0.002344,            0.002344
                 118,            0.025131,            0.040621,           0.0068202,             0.73569,             0.65962,             0.71252,             0.42371,            0.027008,            0.036138,            0.010783,            0.002278,            0.002278,            0.002278
                 119,            0.025645,             0.04061,            0.006654,             0.75337,             0.66268,             0.71503,             0.42288,             0.02686,            0.036264,             0.01074,            0.002212,            0.002212,            0.002212
                 120,            0.025568,            0.039735,           0.0064767,              0.7047,             0.68574,             0.72027,             0.42863,            0.026647,            0.036223,            0.010002,            0.002146,            0.002146,            0.002146
                 121,            0.025426,             0.04083,           0.0064308,             0.72505,             0.68108,             0.72017,             0.42999,            0.026528,            0.036068,            0.010334,             0.00208,             0.00208,             0.00208
                 122,            0.025242,             0.04044,           0.0067603,             0.71897,             0.66664,             0.71707,             0.43024,            0.026876,            0.036191,           0.0099939,            0.002014,            0.002014,            0.002014
                 123,             0.02488,            0.040208,           0.0061186,             0.73846,             0.65895,             0.71827,             0.43072,            0.026542,            0.036044,            0.010027,            0.001948,            0.001948,            0.001948
                 124,            0.024763,            0.040183,           0.0062859,             0.72591,             0.66954,             0.71911,             0.43254,            0.026581,            0.036089,            0.010305,            0.001882,            0.001882,            0.001882
                 125,            0.025063,            0.040433,             0.00626,             0.72437,             0.66742,             0.71775,             0.43164,            0.026307,             0.03608,            0.010026,            0.001816,            0.001816,            0.001816
                 126,            0.024716,             0.04052,           0.0062256,             0.72226,             0.66711,             0.71391,              0.4287,            0.026462,             0.03619,            0.010754,             0.00175,             0.00175,             0.00175
                 127,            0.024998,            0.040251,           0.0058544,              0.7176,             0.66875,              0.7114,             0.42678,            0.026471,            0.036125,            0.010899,            0.001684,            0.001684,            0.001684
                 128,            0.024695,            0.039805,           0.0058086,               0.742,              0.6508,              0.7166,             0.42889,             0.02642,            0.036315,            0.010423,            0.001618,            0.001618,            0.001618
                 129,            0.024447,            0.040371,           0.0064098,             0.70817,             0.68176,             0.71728,              0.4277,            0.026268,            0.036274,           0.0099839,            0.001552,            0.001552,            0.001552
                 130,            0.024816,            0.039984,             0.00576,             0.70606,             0.68497,             0.71678,             0.43087,             0.02629,            0.036414,             0.01012,            0.001486,            0.001486,            0.001486
                 131,            0.024637,            0.039743,           0.0056148,             0.72588,             0.67601,             0.71547,             0.42729,            0.026308,            0.036154,            0.010391,             0.00142,             0.00142,             0.00142
                 132,            0.024419,            0.039653,           0.0064325,             0.68938,              0.6887,              0.7119,             0.42415,            0.026571,            0.036415,            0.010307,            0.001354,            0.001354,            0.001354
                 133,            0.024552,             0.03997,           0.0058349,              0.7162,             0.67941,             0.71528,             0.42727,            0.026412,            0.036275,            0.010185,            0.001288,            0.001288,            0.001288
                 134,            0.024079,            0.039045,           0.0056805,             0.72351,             0.67438,             0.71604,             0.42969,            0.026282,            0.036453,             0.00992,            0.001222,            0.001222,            0.001222
                 135,            0.024047,            0.039439,           0.0059156,             0.71878,             0.68644,             0.71583,             0.42941,             0.02591,            0.036298,           0.0097698,            0.001156,            0.001156,            0.001156
                 136,            0.024101,            0.039418,            0.005976,             0.71558,             0.67912,             0.71648,             0.42842,            0.026041,            0.036283,           0.0097685,             0.00109,             0.00109,             0.00109
                 137,            0.024017,            0.039939,           0.0053321,             0.69462,             0.69964,             0.71881,             0.43093,            0.026118,            0.036182,           0.0097228,            0.001024,            0.001024,            0.001024
                 138,            0.023907,            0.040383,           0.0054637,             0.75352,             0.65692,             0.71709,             0.43012,            0.026172,              0.0364,           0.0097773,            0.000958,            0.000958,            0.000958
                 139,              0.0243,            0.039571,           0.0057071,             0.71962,             0.68108,             0.71608,             0.43224,              0.0261,            0.036398,            0.010187,            0.000892,            0.000892,            0.000892
                 140,             0.02386,             0.03956,           0.0056575,             0.72116,             0.67648,              0.7169,              0.4292,            0.026278,            0.036314,            0.010373,            0.000826,            0.000826,            0.000826
                 141,            0.023473,            0.038854,           0.0052785,             0.73016,             0.66778,             0.71539,             0.42994,            0.026189,            0.036414,            0.010165,             0.00076,             0.00076,             0.00076
                 142,            0.023388,            0.038925,           0.0054075,             0.70781,             0.67554,             0.71616,             0.43308,            0.025975,            0.036397,            0.010002,            0.000694,            0.000694,            0.000694
                 143,            0.023251,            0.039067,           0.0050327,              0.7382,             0.66602,             0.72285,             0.43511,            0.026076,            0.036296,           0.0098801,            0.000628,            0.000628,            0.000628
                 144,            0.023381,            0.039341,           0.0052377,             0.71597,             0.67659,             0.72126,             0.43221,            0.025862,            0.036244,           0.0097521,            0.000562,            0.000562,            0.000562
                 145,            0.023096,            0.038195,           0.0052016,             0.72894,             0.67083,             0.71891,              0.4331,            0.025926,            0.036315,           0.0098424,            0.000496,            0.000496,            0.000496
                 146,            0.023185,            0.039913,           0.0050549,             0.73828,             0.66251,             0.71961,             0.43294,            0.025805,             0.03645,           0.0097608,             0.00043,             0.00043,             0.00043
                 147,            0.023093,            0.039502,           0.0051819,             0.73721,             0.66368,              0.7206,              0.4341,            0.025731,            0.036347,             0.00995,            0.000364,            0.000364,            0.000364
                 148,             0.02295,            0.038821,           0.0052257,             0.74234,              0.6601,             0.71982,             0.43406,            0.025744,             0.03643,           0.0099872,            0.000298,            0.000298,            0.000298
                 149,            0.022411,            0.038752,           0.0052718,             0.70851,             0.68649,              0.7202,             0.43505,            0.025779,            0.036367,             0.01006,            0.000232,            0.000232,            0.000232
