               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  37,            0.025812,            0.047222,           0.0055101,             0.68274,             0.76228,             0.74018,             0.45921,             0.02757,            0.059319,           0.0095231,            0.008812,            0.008812,            0.008812
                  38,            0.025721,            0.045772,           0.0053755,             0.72119,             0.71306,              0.7354,             0.45605,            0.026734,            0.059233,           0.0093107,            0.008779,            0.008779,            0.008779
                  39,            0.025187,            0.046299,           0.0052473,             0.76608,             0.71121,             0.75128,             0.46041,            0.027302,            0.059598,           0.0088861,            0.008746,            0.008746,            0.008746
                  40,            0.024614,            0.045607,           0.0046165,             0.74069,             0.71326,              0.7438,             0.45946,            0.027106,            0.060902,            0.008861,            0.008713,            0.008713,            0.008713
                  41,            0.025265,            0.044904,           0.0049051,             0.71526,             0.74504,             0.74368,             0.46101,            0.026936,            0.059935,           0.0092463,             0.00868,             0.00868,             0.00868
                  42,            0.024486,            0.044643,           0.0049058,             0.75452,             0.71771,             0.75554,              0.4653,            0.027121,            0.058644,           0.0085377,            0.008647,            0.008647,            0.008647
                  43,            0.024742,            0.044774,           0.0050741,             0.73843,             0.71896,             0.72958,             0.45113,            0.027732,            0.060958,           0.0096253,            0.008614,            0.008614,            0.008614
                  44,            0.024182,            0.045195,           0.0045699,             0.74949,             0.67359,             0.71889,             0.44361,            0.027531,            0.062685,             0.01083,            0.008581,            0.008581,            0.008581
                  45,            0.024445,            0.041483,           0.0040258,             0.71516,              0.7407,             0.73103,             0.45414,            0.027298,            0.061978,           0.0095753,            0.008548,            0.008548,            0.008548
                  46,            0.024488,            0.041952,           0.0039414,             0.74594,             0.69979,             0.73574,              0.4579,            0.027657,            0.061955,           0.0093749,            0.008515,            0.008515,            0.008515
                  47,             0.02399,            0.040564,           0.0040346,             0.73333,             0.70709,             0.72508,             0.44375,            0.027579,            0.064605,           0.0095518,            0.008482,            0.008482,            0.008482
                  48,            0.024173,             0.04103,           0.0037377,             0.74304,              0.7093,             0.72586,             0.45251,            0.027569,            0.065621,           0.0088825,            0.008449,            0.008449,            0.008449
                  49,            0.023611,            0.040509,           0.0033481,             0.70496,             0.74913,             0.73176,             0.45853,            0.027009,            0.064097,           0.0090449,            0.008416,            0.008416,            0.008416
                  50,            0.023143,            0.039624,           0.0034042,             0.73577,             0.72081,             0.72804,             0.45111,            0.027307,            0.066043,           0.0093791,            0.008383,            0.008383,            0.008383
                  51,            0.022702,            0.040044,           0.0034399,             0.71781,             0.73924,             0.73124,             0.45436,            0.027235,            0.064611,            0.010113,             0.00835,             0.00835,             0.00835
                  52,            0.023468,            0.040045,           0.0035314,             0.73681,             0.69626,             0.71343,             0.43552,            0.027732,            0.067222,            0.010297,            0.008317,            0.008317,            0.008317
                  53,            0.022917,            0.040073,           0.0034445,             0.73966,             0.67483,             0.71052,             0.43692,            0.027765,            0.068015,            0.010231,            0.008284,            0.008284,            0.008284
