               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  54,            0.027882,            0.057088,           0.0073823,             0.69281,             0.71903,             0.73269,             0.44166,            0.028224,             0.05782,           0.0099189,            0.008251,            0.008251,            0.008251
                  55,            0.028123,            0.055944,           0.0070705,             0.73282,             0.65184,             0.71618,             0.43055,            0.028377,            0.060517,            0.010063,            0.008218,            0.008218,            0.008218
                  56,            0.027798,            0.057204,           0.0069117,             0.74229,             0.68907,             0.73871,             0.44601,            0.027997,            0.057833,           0.0096247,            0.008185,            0.008185,            0.008185
                  57,            0.027817,            0.056481,           0.0066436,             0.70253,             0.70345,             0.72383,             0.43658,             0.02826,            0.059142,           0.0099242,            0.008152,            0.008152,            0.008152
                  58,            0.027741,            0.056798,           0.0068793,             0.69176,             0.70334,             0.71483,             0.42546,            0.028099,            0.059534,            0.010168,            0.008119,            0.008119,            0.008119
                  59,            0.027635,            0.056587,           0.0068875,             0.68843,             0.72446,              0.7294,             0.43732,            0.028183,            0.058649,           0.0095814,            0.008086,            0.008086,            0.008086
                  60,            0.027621,            0.056256,           0.0064744,             0.70716,              0.7092,             0.72784,             0.44313,            0.028003,            0.059054,           0.0098343,            0.008053,            0.008053,            0.008053
                  61,            0.027324,            0.056534,           0.0065995,             0.73066,             0.68817,             0.73811,             0.44173,            0.027965,             0.05833,           0.0098426,             0.00802,             0.00802,             0.00802
                  62,            0.027593,            0.055485,           0.0067325,             0.73275,              0.6933,             0.71984,             0.42758,            0.028089,            0.059138,            0.010176,            0.007987,            0.007987,            0.007987
                  63,            0.027262,            0.054077,           0.0066756,             0.70133,             0.69744,             0.72418,             0.43411,            0.028527,            0.059348,           0.0097546,            0.007954,            0.007954,            0.007954
                  64,            0.027379,            0.057379,           0.0066849,             0.73157,              0.6778,             0.72287,             0.43758,            0.028193,            0.058576,            0.009678,            0.007921,            0.007921,            0.007921
                  65,            0.027049,            0.055531,           0.0064304,             0.73725,             0.67787,             0.72411,             0.43489,            0.028008,            0.059062,            0.009889,            0.007888,            0.007888,            0.007888
                  66,            0.026733,            0.056231,           0.0069111,             0.71442,             0.70304,             0.72918,             0.43818,            0.027998,            0.059321,           0.0096492,            0.007855,            0.007855,            0.007855
                  67,            0.026786,            0.055261,           0.0066263,             0.68797,             0.68878,             0.70824,             0.42364,            0.028477,            0.060432,            0.010669,            0.007822,            0.007822,            0.007822
                  68,            0.027201,            0.055618,           0.0066003,             0.70346,             0.69319,             0.71645,             0.43313,            0.028007,             0.05905,            0.010043,            0.007789,            0.007789,            0.007789
                  69,            0.026781,            0.057408,           0.0067523,             0.73037,             0.66482,             0.71446,             0.43009,            0.028036,            0.059082,            0.010183,            0.007756,            0.007756,            0.007756
                  70,            0.026963,            0.056077,           0.0064328,             0.68453,             0.73047,             0.72841,             0.43743,            0.027971,            0.058541,           0.0097095,            0.007723,            0.007723,            0.007723
                  71,            0.026698,            0.055014,           0.0061768,             0.71274,              0.6788,             0.72126,              0.4352,            0.027844,            0.059375,            0.010463,             0.00769,             0.00769,             0.00769
                  72,            0.027004,            0.054312,           0.0059973,             0.74788,             0.67061,             0.72574,             0.43629,            0.028024,            0.059275,             0.01045,            0.007657,            0.007657,            0.007657
                  73,            0.026837,            0.053277,           0.0063241,             0.72247,             0.68232,             0.71465,             0.43409,             0.02802,            0.060072,            0.010277,            0.007624,            0.007624,            0.007624
                  74,            0.026552,            0.054612,           0.0062065,             0.69544,             0.73026,             0.72835,             0.43956,            0.027663,            0.059782,            0.010117,            0.007591,            0.007591,            0.007591
                  75,            0.026943,            0.054838,           0.0057665,             0.71327,             0.68389,             0.72837,             0.44727,            0.027693,            0.058752,           0.0099915,            0.007558,            0.007558,            0.007558
                  76,            0.026528,            0.054928,           0.0057685,             0.72514,             0.67563,             0.73135,             0.44418,            0.027853,            0.058757,           0.0096669,            0.007525,            0.007525,            0.007525
                  77,            0.026234,            0.053374,           0.0057159,             0.71437,             0.67482,             0.71757,             0.43557,             0.02815,            0.059655,            0.010577,            0.007492,            0.007492,            0.007492
                  78,            0.026094,             0.05396,           0.0060734,             0.69692,             0.71159,             0.72128,             0.43987,            0.027996,            0.060258,            0.010077,            0.007459,            0.007459,            0.007459
                  79,            0.026113,            0.054779,           0.0060062,             0.68585,             0.70309,             0.71744,              0.4279,            0.028373,            0.059924,           0.0097579,            0.007426,            0.007426,            0.007426
                  80,            0.026906,            0.054702,           0.0056567,             0.70402,             0.69332,             0.70634,             0.42759,            0.028832,            0.061234,            0.010093,            0.007393,            0.007393,            0.007393
                  81,            0.026021,            0.055302,           0.0058221,             0.69535,             0.70872,             0.72173,             0.43569,            0.027861,            0.059494,            0.010006,             0.00736,             0.00736,             0.00736
                  82,            0.026748,            0.053473,           0.0056237,             0.69952,              0.7073,               0.719,             0.43602,            0.027917,            0.059536,           0.0099079,            0.007327,            0.007327,            0.007327
                  83,            0.026059,            0.053992,           0.0059108,             0.72601,             0.66999,             0.71959,             0.43665,            0.028062,            0.060481,            0.010208,            0.007294,            0.007294,            0.007294
                  84,            0.025959,            0.053951,           0.0055727,             0.69821,             0.68731,              0.7095,             0.42832,            0.027997,            0.059043,            0.010566,            0.007261,            0.007261,            0.007261
                  85,            0.025802,            0.054049,           0.0054519,             0.72679,             0.69117,             0.72696,             0.44407,            0.027495,            0.060423,           0.0099683,            0.007228,            0.007228,            0.007228
                  86,            0.025983,            0.052906,            0.005592,             0.71726,             0.70651,             0.72907,              0.4472,            0.027597,            0.058913,            0.010487,            0.007195,            0.007195,            0.007195
                  87,            0.025791,            0.053575,           0.0050976,             0.75757,             0.68032,             0.73147,             0.44233,            0.027985,            0.061405,            0.010222,            0.007162,            0.007162,            0.007162
                  88,            0.026276,            0.055744,           0.0057135,             0.71947,             0.69873,             0.72191,             0.44286,            0.027826,             0.06064,            0.010075,            0.007129,            0.007129,            0.007129
                  89,            0.025523,            0.054131,           0.0050383,             0.72875,             0.69043,             0.72754,             0.44579,            0.027575,            0.060464,            0.010331,            0.007096,            0.007096,            0.007096
                  90,            0.025931,            0.054067,           0.0053613,             0.73045,             0.69092,             0.72127,             0.43747,            0.027887,            0.059805,           0.0099287,            0.007063,            0.007063,            0.007063
                  91,            0.025965,            0.053038,           0.0054111,             0.72658,             0.70963,             0.73625,             0.44756,            0.027613,            0.059236,            0.009779,             0.00703,             0.00703,             0.00703
                  92,            0.025436,            0.052213,           0.0055563,             0.73171,             0.68194,             0.72205,             0.43635,            0.027743,            0.061224,             0.01047,            0.006997,            0.006997,            0.006997
                  93,            0.026102,             0.05443,           0.0049454,             0.72139,             0.71667,             0.73453,             0.44628,            0.027685,             0.05954,           0.0099548,            0.006964,            0.006964,            0.006964
                  94,            0.025515,            0.052878,           0.0055467,              0.7292,             0.70552,             0.73213,             0.44272,             0.02764,            0.059525,            0.010042,            0.006931,            0.006931,            0.006931
                  95,            0.025475,            0.053203,           0.0049138,              0.7398,             0.69307,             0.72868,             0.44302,             0.02771,            0.061249,           0.0095286,            0.006898,            0.006898,            0.006898
                  96,            0.025884,            0.052678,           0.0049975,             0.74075,             0.68535,             0.72396,             0.44078,            0.027543,            0.059384,            0.010281,            0.006865,            0.006865,            0.006865
                  97,            0.025755,              0.0534,           0.0048723,             0.71632,             0.70089,             0.71619,             0.43119,              0.0276,            0.060014,            0.010418,            0.006832,            0.006832,            0.006832
                  98,            0.025617,            0.052642,           0.0049741,             0.71682,             0.69077,             0.72898,             0.44303,            0.027486,            0.060206,            0.010607,            0.006799,            0.006799,            0.006799
                  99,            0.025492,            0.052344,           0.0048173,             0.67551,             0.72036,             0.71664,             0.43691,            0.027569,            0.060313,           0.0098819,            0.006766,            0.006766,            0.006766
                 100,            0.025514,             0.05218,           0.0046684,              0.7247,             0.70466,              0.7222,              0.4374,            0.027762,            0.060026,           0.0097492,            0.006733,            0.006733,            0.006733
