               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  66,            0.026838,             0.05572,           0.0064096,             0.73456,             0.69067,             0.74265,              0.4526,            0.027444,            0.057846,           0.0090911,             0.00571,             0.00571,             0.00571
                  67,            0.026113,            0.054994,           0.0060682,             0.70909,             0.71449,             0.74122,              0.4551,            0.027505,            0.058231,           0.0094435,            0.005644,            0.005644,            0.005644
                  68,            0.026193,            0.055746,           0.0059376,             0.69425,             0.72513,             0.73585,             0.44796,            0.027715,            0.057595,           0.0092425,            0.005578,            0.005578,            0.005578
                  69,            0.026118,             0.05572,           0.0057279,             0.72605,             0.70656,             0.74618,             0.45596,            0.027366,            0.058292,           0.0086155,            0.005512,            0.005512,            0.005512
                  70,            0.026268,            0.054771,           0.0062858,             0.71127,             0.69831,             0.73167,              0.4447,            0.027795,            0.059203,           0.0090143,            0.005446,            0.005446,            0.005446
                  71,             0.02594,            0.055255,           0.0061705,             0.73583,             0.69599,             0.73668,             0.44574,            0.027467,            0.059042,           0.0096776,             0.00538,             0.00538,             0.00538
                  72,            0.026008,            0.055308,           0.0061598,             0.74287,             0.68821,             0.74149,             0.44816,            0.027741,            0.058171,           0.0093535,            0.005314,            0.005314,            0.005314
                  73,            0.026116,            0.054926,           0.0062117,             0.71462,             0.71865,             0.74264,             0.45321,             0.02746,            0.058148,           0.0090087,            0.005248,            0.005248,            0.005248
                  74,            0.025695,            0.054147,           0.0057852,             0.72736,             0.69407,             0.74436,             0.45441,            0.027426,            0.058736,           0.0090195,            0.005182,            0.005182,            0.005182
                  75,            0.025982,            0.054719,           0.0055338,              0.7204,             0.72242,             0.74359,             0.45657,            0.027496,            0.058524,           0.0088893,            0.005116,            0.005116,            0.005116
                  76,            0.025904,            0.055488,           0.0059414,             0.71468,              0.7194,             0.74255,             0.45229,            0.027344,            0.057786,           0.0092996,             0.00505,             0.00505,             0.00505
                  77,            0.025513,            0.055165,           0.0055736,             0.70348,             0.71193,             0.73874,             0.45323,            0.027313,             0.05862,           0.0094404,            0.004984,            0.004984,            0.004984
                  78,            0.025609,             0.05491,           0.0061248,             0.74596,             0.68342,             0.74309,             0.45415,            0.027435,            0.058801,           0.0090884,            0.004918,            0.004918,            0.004918
                  79,            0.025482,             0.05364,           0.0053427,             0.73716,             0.68745,             0.73656,             0.44825,            0.027539,            0.059147,            0.009888,            0.004852,            0.004852,            0.004852
                  80,            0.025369,             0.05394,           0.0054926,             0.70673,             0.73331,             0.74356,              0.4554,            0.027123,            0.058401,            0.009271,            0.004786,            0.004786,            0.004786
                  81,            0.025065,            0.053367,           0.0055384,             0.73541,             0.69824,             0.73559,             0.45054,            0.027313,            0.058967,           0.0096468,             0.00472,             0.00472,             0.00472
                  82,             0.02547,            0.054088,           0.0052317,             0.73933,             0.69043,             0.73599,             0.44811,            0.027521,            0.059001,           0.0098369,            0.004654,            0.004654,            0.004654
                  83,            0.024986,             0.05284,           0.0059323,             0.73069,             0.69056,             0.73045,             0.44587,            0.027393,            0.060206,            0.009444,            0.004588,            0.004588,            0.004588
                  84,            0.024925,            0.053073,           0.0054128,             0.74876,              0.6876,             0.73986,             0.45188,            0.027247,            0.059712,           0.0088794,            0.004522,            0.004522,            0.004522
                  85,            0.024728,            0.054056,           0.0053955,             0.72358,             0.71302,              0.7418,             0.45096,            0.027351,            0.058795,           0.0099231,            0.004456,            0.004456,            0.004456
                  86,            0.024911,            0.053432,           0.0054772,             0.74716,             0.69938,             0.72806,             0.44537,            0.027218,            0.060755,           0.0094602,             0.00439,             0.00439,             0.00439
                  87,            0.024664,            0.053106,             0.00502,             0.74598,             0.68999,             0.73823,             0.44983,            0.027296,             0.05924,           0.0095804,            0.004324,            0.004324,            0.004324
                  88,            0.025284,            0.053795,           0.0049912,             0.74624,             0.68456,             0.73625,             0.45131,            0.027367,            0.059806,           0.0093927,            0.004258,            0.004258,            0.004258
                  89,            0.024491,            0.052481,           0.0051403,              0.7262,             0.67749,             0.72061,             0.44105,            0.027139,            0.059963,                0.01,            0.004192,            0.004192,            0.004192
                  90,            0.024861,            0.052101,           0.0053516,             0.72883,             0.71907,             0.73872,              0.4542,            0.027186,            0.059558,           0.0094628,            0.004126,            0.004126,            0.004126
                  91,            0.024343,            0.052286,           0.0048884,              0.7327,             0.69024,             0.72794,             0.44863,            0.027229,            0.059291,           0.0097832,             0.00406,             0.00406,             0.00406
                  92,            0.024448,            0.052815,           0.0043334,             0.71705,             0.70965,             0.73501,             0.45252,            0.026993,             0.05979,           0.0093596,            0.003994,            0.003994,            0.003994
                  93,            0.024554,            0.053781,           0.0047458,             0.74471,             0.68752,             0.73293,             0.44831,             0.02727,            0.060428,           0.0099775,            0.003928,            0.003928,            0.003928
                  94,            0.024561,             0.05234,           0.0049382,             0.74659,             0.68632,              0.7297,             0.45134,            0.027188,              0.0599,           0.0099079,            0.003862,            0.003862,            0.003862
                  95,            0.024319,            0.051705,           0.0048249,             0.74352,             0.69092,             0.73589,             0.44957,            0.027309,             0.05986,             0.00967,            0.003796,            0.003796,            0.003796
                  96,            0.024168,             0.05106,           0.0049577,             0.73617,             0.69415,             0.73401,             0.45057,            0.027169,            0.060332,           0.0095973,             0.00373,             0.00373,             0.00373
                  97,            0.024198,            0.051846,           0.0050323,             0.73216,             0.68813,             0.72942,             0.44851,            0.027112,            0.060611,           0.0097611,            0.003664,            0.003664,            0.003664
                  98,             0.02438,            0.052032,           0.0048154,             0.73159,             0.69435,             0.72949,             0.44901,            0.027151,            0.059875,           0.0096694,            0.003598,            0.003598,            0.003598
                  99,            0.023985,            0.052071,           0.0046566,             0.72909,             0.69184,             0.73103,             0.44966,            0.027073,            0.059954,           0.0098109,            0.003532,            0.003532,            0.003532
                 100,            0.024207,            0.052106,           0.0046958,             0.75336,             0.66932,             0.72529,             0.44269,             0.02722,             0.06045,            0.010086,            0.003466,            0.003466,            0.003466
                 101,            0.023862,            0.051038,           0.0048318,             0.76923,             0.65756,             0.72523,             0.44343,            0.027222,            0.060747,             0.01012,              0.0034,              0.0034,              0.0034
                 102,             0.02387,            0.051996,           0.0049032,             0.72326,              0.6992,             0.73741,             0.45305,            0.027227,             0.05999,           0.0094688,            0.003334,            0.003334,            0.003334
                 103,             0.02359,            0.051643,           0.0044928,             0.73681,             0.68274,             0.73518,             0.45362,            0.027052,            0.060582,           0.0097142,            0.003268,            0.003268,            0.003268
                 104,            0.023897,            0.052069,           0.0045039,             0.72133,             0.70203,             0.72715,             0.44669,            0.027099,            0.060357,           0.0099319,            0.003202,            0.003202,            0.003202
                 105,             0.02386,            0.052287,           0.0042627,             0.70568,              0.7024,             0.72441,             0.44449,            0.027198,            0.060412,            0.009816,            0.003136,            0.003136,            0.003136
                 106,            0.023718,            0.051703,           0.0046705,             0.75314,             0.67576,             0.72976,             0.45155,            0.027054,            0.060296,           0.0094403,             0.00307,             0.00307,             0.00307
                 107,            0.023533,            0.049971,           0.0043407,             0.72898,             0.69564,             0.73199,             0.45216,            0.026947,             0.06013,           0.0093968,            0.003004,            0.003004,            0.003004
                 108,            0.023624,            0.051476,           0.0048781,             0.70834,             0.70347,              0.7229,             0.44649,            0.027036,            0.060927,           0.0096918,            0.002938,            0.002938,            0.002938
                 109,            0.023403,            0.051679,           0.0043186,             0.70018,             0.71248,              0.7324,             0.45354,            0.027032,            0.060348,           0.0093658,            0.002872,            0.002872,            0.002872
                 110,              0.0235,            0.050288,           0.0039971,             0.75588,             0.66993,             0.73142,             0.45261,            0.027007,             0.06071,           0.0094985,            0.002806,            0.002806,            0.002806
                 111,            0.023103,            0.049871,           0.0041038,             0.74881,             0.68425,             0.73199,             0.45104,            0.027075,            0.061198,           0.0099288,             0.00274,             0.00274,             0.00274
                 112,            0.023173,            0.050624,           0.0043303,                0.72,             0.70455,              0.7354,             0.45371,            0.027008,            0.061113,           0.0099309,            0.002674,            0.002674,            0.002674
                 113,            0.023081,             0.05106,           0.0041104,              0.7468,             0.67467,               0.729,             0.45283,            0.027258,            0.061805,           0.0098399,            0.002608,            0.002608,            0.002608
                 114,            0.023051,            0.050915,            0.004033,              0.7387,             0.68934,              0.7297,             0.45072,            0.027047,            0.060861,           0.0098039,            0.002542,            0.002542,            0.002542
                 115,            0.023037,            0.051139,           0.0040065,             0.71754,             0.69611,             0.73108,             0.45158,            0.027052,             0.06111,           0.0099471,            0.002476,            0.002476,            0.002476
                 116,            0.022997,            0.051705,           0.0040798,             0.73915,             0.68963,             0.73364,             0.45168,            0.026951,            0.060344,           0.0097883,             0.00241,             0.00241,             0.00241
